Study: 1.2.840.113704.1.111.9080.1103724250.1
244.74674853164996 191.2450113419386
247.0020910829727 191.99679219237953
248.75624640066812 192.74857304282045
250.76099533517723 193.50035389326135
252.51515065287265 194.00154112688864
254.7704932041954 194.5027283605159
256.77524213870447 195.00391559414317
258.7799910732136 195.50510282777043
261.0353336245363 196.0062900613977
263.04008255904535 196.25688367821135
264.79423787674085 196.75807091183862
266.79898681124996 197.00866452865228
268.5531421289454 197.00866452865228
270.0567038298272 197.00866452865228
271.560265530709 197.25925814546588
272.5626399979636 197.25925814546588
273.5650144652181 197.25925814546588
274.316795315659 197.25925814546588
275.06857616609994 197.00866452865228
275.8203570165408 196.50747729502498
276.57213786698173 196.0062900613977
277.57451233423626 195.50510282777043
278.3262931846772 195.00391559414317
279.3286676519317 194.25213474370224
280.08044850237263 193.50035389326135
280.5816357359999 192.74857304282045
281.3334165864408 191.7461985755659
281.8346038200681 190.74382410831134
282.586384670509 189.99204325787045
283.08757190413627 188.9896687906159
283.58875913776353 187.7367007065477
284.08994637139085 186.48373262247955
284.5911336050181 185.481358155225
284.5911336050181 184.7295773047841
284.5911336050181 183.47660922071591
284.5911336050181 182.22364113664776
284.5911336050181 181.22126666939317
284.5911336050181 180.21889220213865
284.5911336050181 179.46711135169772
284.5911336050181 178.7153305012568
284.34053998820445 177.71295603400227
284.08994637139085 176.4599879499341
283.8393527545772 175.45761348267956
283.33816552094993 174.455239015425
283.33816552094993 173.7034581649841
282.8369782873226 172.9516773145432
282.586384670509 171.94930284728866
282.3357910536954 171.19752199684774
281.8346038200681 170.1951475295932
281.5840102032545 169.19277306233866
281.3334165864408 168.1903985950841
281.08282296962716 167.18802412782958
281.08282296962716 166.43624327738866
281.08282296962716 165.43386881013413
281.08282296962716 164.43149434287957
281.08282296962716 163.67971349243868
281.08282296962716 162.67733902518412
281.8346038200681 161.67496455792957
282.3357910536954 160.92318370748868
283.33816552094993 160.17140285704775
283.8393527545772 159.41962200660686
284.5911336050181 158.91843477297957
285.342914455459 158.4172475393523
286.0946953058999 158.16665392253867
286.8464761563408 157.6654666889114
288.099444240409 157.16427945528412
288.8512250908499 156.91368583847049
289.8535995581044 156.91368583847049
290.60538040854533 156.66309222165685
291.35716125898625 156.66309222165685
292.3595357262408 156.66309222165685
293.1113165766817 156.66309222165685
293.8630974271226 157.16427945528412
294.61487827756355 157.6654666889114
295.36665912800447 158.4172475393523
296.369033595259 159.1690283897932
297.12081444569986 159.6702156234205
297.8725952961408 160.42199647386138
298.6243761465817 161.1737773243023
299.37615699702263 162.17615179155683
300.37853146427716 162.92793264199776
301.1303123147181 163.67971349243868
301.88209316515895 164.43149434287957
302.38328039878627 165.18327519332047
302.88446763241353 165.9350560437614
303.1350612492272 166.68683689420232
303.63624848285446 167.68921136145684
304.3880293332954 168.44099221189776
304.638622950109 169.19277306233866
305.13981018373624 169.94455391277955
305.64099741736356 170.9469283800341
306.14218465099077 171.698709230475
306.39277826780443 172.45049008091593
307.14455911824535 173.45286454817045
307.6457463518726 174.455239015425
307.8963399686863 175.2070198658659
308.39752720231354 176.4599879499341
308.8987144359408 177.71295603400227
309.14930805275446 178.4647368844432
309.39990166956807 179.2165177348841
309.90108890319533 180.21889220213865
310.40227613682265 181.22126666939317
310.65286975363625 181.9730475198341
311.1540569872635 183.22601560390228
311.6552442208908 184.47898368797047
311.90583783770444 185.23076453841136
312.15643145451804 186.48373262247955
312.15643145451804 187.23551347292045
312.4070250713317 188.73907517380226
312.4070250713317 189.49085602424316
312.4070250713317 190.24263687468408
312.4070250713317 191.2450113419386
312.4070250713317 192.2473858091932
312.4070250713317 193.24976027644772
312.65761868814536 194.00154112688864
312.65761868814536 194.75332197732953
312.65761868814536 195.50510282777043
312.65761868814536 196.75807091183862
312.65761868814536 197.50985176227954
312.65761868814536 198.51222622953406
312.65761868814536 199.76519431360225
312.65761868814536 200.51697516404317
312.65761868814536 201.5193496312977
312.15643145451804 202.52172409855228
311.6552442208908 203.27350494899318
311.4046506040772 204.02528579943407
310.90346337044986 204.77706664987497
310.65286975363625 205.52884750031586
310.151682520009 206.28062835075679
309.90108890319533 207.28300281801134
309.39990166956807 208.03478366845223
309.14930805275446 208.78656451889316
308.64812081912714 209.78893898614768
307.8963399686863 210.5407198365886
307.6457463518726 211.2925006870295
306.8939655014317 212.0442815374704
306.39277826780443 213.04665600472498
305.89159103417717 214.0490304719795
305.13981018373624 214.80081132242043
304.638622950109 215.55259217286132
303.88684209966806 216.30437302330222
303.3856548660408 217.05615387374314
302.38328039878627 217.80793472418407
301.63149954834535 218.55971557462496
300.8797186979045 219.56209004187951
300.12793784746356 220.06327727550678
299.37615699702263 221.06565174276133
298.37378252976805 221.81743259320223
297.6220016793272 222.3186198268295
296.61962721207266 222.81980706045675
295.86784636163173 223.32099429408407
294.86547189437715 223.57158791089768
294.1136910439363 224.07277514452497
292.8607229598681 224.57396237815223
292.1089421094272 225.0751496117795
291.10656764217265 225.5763368454068
290.3547867917317 225.8269304622204
289.1018187076636 226.5787113126613
288.099444240409 227.07989854628858
287.09706977315443 227.33049216310224
286.3452889227135 227.5810857799159
285.59350807227264 227.8316793967295
284.08994637139085 228.33286663035676
282.3357910536954 228.33286663035676
281.08282296962716 228.33286663035676
280.08044850237263 228.33286663035676
279.3286676519317 228.33286663035676
278.57688680149084 228.33286663035676
277.8251059510499 228.33286663035676
277.073325100609 228.33286663035676
276.32154425016813 228.33286663035676
275.3191697829136 227.8316793967295
274.5673889324727 227.5810857799159
273.81560808203176 227.07989854628858
273.06382723159084 226.32811769584765
272.0614527643363 225.8269304622204
271.0590782970817 225.32574322859313
270.0567038298272 224.82455599496586
269.30492297938633 224.07277514452497
268.5531421289454 223.82218152771134
267.8013612785045 223.32099429408407
267.04958042806356 222.81980706045675
265.79661234399543 222.3186198268295
264.5436442599272 221.31624535957496
263.29067617585906 220.56446450913404
262.53889532541814 220.31387089232044
261.7871144749772 219.56209004187951
261.0353336245363 219.31149642506585
259.78236554046816 218.30912195781133
259.03058469002724 217.80793472418407
258.2788038395863 217.5573411073704
257.777616605959 216.8055602569295
256.52464852189087 216.05377940648862
255.77286767144994 215.55259217286132
254.7704932041954 214.80081132242043
253.76811873694086 214.0490304719795
252.51515065287265 213.54784323835224
251.76336980243178 212.79606238791132
250.5104017183636 212.29487515428406
249.00684001748175 211.2925006870295
248.00446555022722 210.5407198365886
246.75149746615907 209.78893898614768
246.25031023253177 209.03715813570682
245.49852938209088 208.5359709020795
244.74674853164996 207.53359643482497
243.7443740643954 206.78181558438408
243.24318683076814 206.03003473394318
242.49140598032724 205.77944111712952
241.73962512988632 204.77706664987497
241.23843789625906 204.02528579943407
240.48665704581813 203.27350494899318
239.98546981219087 202.52172409855228
239.48428257856358 201.5193496312977
238.98309534493632 200.7675687808568
238.48190811130905 199.76519431360225
238.2313144944954 198.76281984634772
237.98072087768176 198.0110389959068
237.73012726086816 197.00866452865228
237.47953364405453 196.25688367821135
237.22894002724087 195.2545092109568
236.97834641042724 194.5027283605159
236.7277527936136 193.50035389326135
236.22656555998634 192.4979794260068
235.72537832635905 191.7461985755659
235.2241910927318 190.994417725125
234.97359747591815 190.24263687468408
234.7230038591045 189.49085602424316
234.7230038591045 188.73907517380226
234.97359747591815 187.98729432336137
235.72537832635905 187.4861070897341
236.47715917679997 186.9849198561068
237.22894002724087 186.9849198561068
slice_number: 6
nb_points_on_contour: 288
214.17432728038636 196.0062900613977
213.67314004675907 195.2545092109568
212.92135919631818 194.5027283605159
211.91898472906362 194.25213474370224
210.91661026180907 193.50035389326135
210.16482941136815 192.99916665963408
208.9118613273 192.2473858091932
207.90948686004546 191.49560495875227
206.65651877597725 190.994417725125
205.90473792553635 190.74382410831134
205.15295707509543 189.99204325787045
204.40117622465456 189.49085602424316
203.64939537421364 189.24026240742955
202.64702090695909 188.48848155698863
201.89524005651816 187.98729432336137
201.14345920607727 187.7367007065477
200.64227197244998 186.9849198561068
199.38930388838182 185.98254538885226
198.88811665475455 185.23076453841136
197.63514857068637 183.9777964543432
197.1339613370591 183.22601560390228
196.38218048661818 182.47423475346136
195.88099325299092 181.47186028620683
194.87861878573636 180.7200794357659
194.62802516892273 179.968298585325
193.8762443184818 179.2165177348841
192.87386985122728 177.9635496508159
192.37268261760002 177.211768800375
191.87149538397273 176.4599879499341
191.1197145335318 175.45761348267956
190.86912091671817 174.70583263223864
190.11734006627728 174.20464539861138
189.36555921583638 172.70108369772956
188.1125911317682 171.698709230475
187.61140389814094 170.9469283800341
186.60902943088638 170.1951475295932
186.10784219725912 169.19277306233866
185.3560613468182 168.44099221189776
184.60428049637727 167.68921136145684
183.60190602912274 166.93743051101592
182.5995315618682 166.18564966057502
181.8477507114273 165.43386881013413
181.09596986098637 164.93268157650687
180.34418901054548 164.18090072606594
179.59240816010455 163.67971349243868
179.0912209264773 162.67733902518412
178.3394400760364 162.17615179155683
177.58765922559547 161.1737773243023
176.58528475834095 160.17140285704775
175.83350390790002 159.6702156234205
175.0817230574591 158.91843477297957
174.07934859020457 158.16665392253867
173.32756773976365 157.6654666889114
172.57578688932276 156.91368583847049
171.5734124220682 155.91131137121596
170.8216315716273 155.41012413758867
170.06985072118638 155.15953052077504
169.3180698707455 154.4077496703341
168.0651017866773 153.90656243670685
167.3133209362364 153.15478158626593
166.31094646898185 152.65359435263866
165.55916561854093 152.40300073582503
164.5567911512864 151.65121988538414
163.80501030084548 150.8994390349432
163.0532294504046 150.39825180131595
162.30144859996366 149.8970645676887
161.29907413270914 149.3958773340614
160.29669966545458 148.89469010043413
159.54491881501366 148.6440964836205
158.79313796457276 148.39350286680684
158.04135711413187 148.14290924999324
157.28957626369095 147.89231563317958
156.53779541325005 147.89231563317958
155.78601456280913 147.89231563317958
155.03423371236823 147.89231563317958
154.03185924511368 147.89231563317958
153.28007839467278 147.89231563317958
152.52829754423186 147.89231563317958
151.52592307697734 147.89231563317958
150.7741422265364 147.89231563317958
150.0223613760955 147.89231563317958
149.2705805256546 147.89231563317958
148.5187996752137 147.89231563317958
147.76701882477278 147.89231563317958
147.01523797433185 147.89231563317958
146.26345712389096 147.89231563317958
145.51167627345006 147.89231563317958
144.75989542300914 148.14290924999324
143.75752095575461 148.14290924999324
142.75514648850003 148.14290924999324
141.7527720212455 148.14290924999324
140.75039755399098 148.14290924999324
139.99861670355006 148.14290924999324
139.24683585310913 148.39350286680684
138.49505500266824 149.14528371724776
137.74327415222734 150.14765818450232
137.24208691860008 151.15003265175687
136.7408996849728 152.1524071190114
136.2397124513455 152.90418796945232
135.9891188345319 153.65596881989322
